Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,a Consultant,San Diego State University,Staying Healthy,9 months,"I read that high intensity exercises can lead to elevated levels of cortisol and feelings of fatigue/anxiety. I struggle a lot with anxiety and am worried that my exercise routine might be making it worse. I currently do HIIT 2x a week and fasted cardio 3x a week (~5.5 hours total). Should I change my workout routine, or am I overthinking this?",8.0,18.0,1.0,2024-09-17 14:50:40,https://www.fishbowlapp.com/post/i-read-that-high-intensity-exercises-can-lead-to-elevated-levels-of-cortisol-and-feelings-of-fatigueanxiety-i-struggle,359
Anxiety,a Manager,San Diego State University,ADHD Consultants,10 months,Which adhd meds do you take that don't make your anxiety worse?,3.0,13.0,,2024-09-17 14:51:04,https://www.fishbowlapp.com/post/which-adhd-meds-do-you-take-that-dont-make-your-anxiety-worse,360
Anxiety,an Associate Director,San Diego State University,Law,10 months,"Advice for dealing with anxiety after starting a new job? Went in house a month ago and like anything new in life, it’s an adjustment. Anyone have kind words or advice for dealing with the transition?",4.0,8.0,,2024-09-17 14:51:38,https://www.fishbowlapp.com/post/advice-for-dealing-with-anxiety-after-starting-a-new-job-went-in-house-a-month-ago-and-like-anything-new-in-life-its-an-adjustment,361
Anxiety,a Consultant,San Diego State University,Staying Healthy,4 months,"Feeling down because I don’t want to work. I hate talking and speaking up, I’m just overwhelm with anxiety and just want to rest and relax. Survival mode is exhausting. I wish my bare minimum was my best minimum.",13.0,7.0,1.0,2024-09-17 14:52:04,https://www.fishbowlapp.com/post/feeling-down-because-i-dont-want-to-work-i-hate-talking-and-speaking-up-im-just-overwhelm-with-anxiety-and-just-want-to-rest,362
Anxiety,a Claims Adjuster,San Diego State University,Insurance,3 months,"I've been at my current employer for about a year. When I started, I received just two days of training before being assigned over 100 claims to handle immediately. Recently, a new boss took over, who insists on strict adherence to every procedure and protocol. He corrects nearly everything I do, making me feel like I'm constantly doing things wrong. This has led to a lot of anxiety and worry in my work. Unfortunately, my new boss isn't great at providing clear explanations. What should I do?",6.0,12.0,1.0,2024-09-17 14:53:42,https://www.fishbowlapp.com/post/ive-been-at-my-current-employer-for-about-a-year-when-i-started-i-received-just-two-days-of-training-before-being-assigned,363
Anxiety,an IT Procurement Support,San Diego State University,Depression/Anxiety Talk,a year,"Hello all. I'm not really sure what to say, but I feel like I'm constantly stuck in dead jobs and situations that eat away at my happiness. On the outside, I pretty blessed. I thank God that I have work and a roof over my head, but I always have these waves of sheer uncertainty, anxiety and just feeling low. My mind is constantly going 100 mph about my life. I feel like I've accomplished so much but none of what I actually wanted to; music and find love to name few. I just want to be happy...",18.0,8.0,,2024-09-17 14:53:54,https://www.fishbowlapp.com/post/hello-all-im-not-really-sure-what-to-say-but-i-feel-like-im-constantly-stuck-in-dead-jobs-and-situations-that-eat-away-at-my,364
Anxiety,an Account Executive,San Diego State University,Sales,10 months,"How do you deal with the anxiety of looking for a job? It is inane out there and it feels like every day is a month. Waiting for call backs, waiting for interviews, feeling like a failure. I just feel lost.",4.0,19.0,1.0,2024-09-17 14:54:17,https://www.fishbowlapp.com/post/how-do-you-deal-with-the-anxiety-of-looking-for-a-job-it-is-inane-out-there-and-it-feels-like-every-day-is-a-month-waiting-for-call,365
Anxiety,a Product Owner,San Diego State University,Tech,22d,"My company restructured & my manager changed, and my current mngr doesn’t include me on anything & phased me out of the team bc they’re in a different country. I’ve been trying to get out but this job market sucks, & I feel like I’m back in the cycle of need experience to get experience in product management.
I was thinking of pivoting to a diff career path too, but not sure which direction to go/ how to. I’m so lost right now and the fear/anxiety of getting fired is taking over.
Any advice?",7.0,8.0,1.0,2024-09-17 14:54:32,https://www.fishbowlapp.com/post/my-company-restructured-my-manager-changed-and-my-current-mngr-doesnt-include-me-on-anything-phased-me-out-of-the-team-bc,366
Anxiety,a Senior Associate 1,San Diego State University,"Transaction Services, M&A, Deal Advisory",3 months,"How do you deal with anxiety from waiting? Waiting for data, comments, etc. I find it hard to relax during these times even without having to work.",1.0,7.0,,2024-09-17 14:54:45,https://www.fishbowlapp.com/post/how-do-you-deal-with-anxiety-from-waiting-waiting-for-data-comments-etc-i-find-it-hard-to-relax-during-these-times-even-without,367
Anxiety,a Director 1,San Diego State University,Addiction & Sobriety,9 months,"40 days sober. I am realizing how psychologically dependent I am on alcohol. I feel empty and alone without it. I have so much social anxiety and uncertainty about the future and what will become of me. I am scared sh*tless about other people judging me now that I don’t drink and I have no alcohol to put those voices to sleep. Attending lots of meetings, trying to treat myself and I feel like a little kid who needs to sleep and eat lots of sugar. Tough weeks. Also, started with Zoloft recently.",8.0,9.0,,2024-09-17 14:57:03,https://www.fishbowlapp.com/post/40-days-sober-i-am-realizing-how-psychologically-dependent-i-am-on-alcohol-i-feel-empty-and-alone-without-it-i-have-so-much,368
Anxiety,an Associate,San Diego State University,Big Law,10 months,"I’m struggling to bill even 30 minutes a day. My group is not very busy, so people think I’m just slow, but it’s more of a mental health thing and I’m procrastinating on projects and have a lot of anxiety around my work. I think I’m going to take FMLA to try to get my focus back, but I’ve also been trying to lateral/work working with a recruiter. Should I tell my recruiter that I’m on FMLA? If I take FMLA and immediately lateral, is that bridge burned with the firm?",15.0,5.0,3.0,2024-09-17 14:57:26,https://www.fishbowlapp.com/post/im-struggling-to-bill-even-30-minutes-a-day-my-group-is-not-very-busy-so-people-think-im-just-slow-but-its-more-of-a-mental-health,369
Anxiety,a Consultant,San Diego State University,Consulting,3 months,Do you do anything to ease the anxiety before leading calls? I find it very stressful.,5.0,7.0,,2024-09-17 14:57:39,https://www.fishbowlapp.com/post/do-you-do-anything-to-ease-the-anxiety-before-leading-calls-i-find-it-very-stressful,370
Anxiety,a Board Member,San Diego State University,Depression/Anxiety Talk,5 months,"I'm 52 and have been out of work for more than 10 months after 30 years with the same company. I don't have a degree and all of my networks have dried up.

Second time since 2021 I've been in breakdown stage, although I finally admitted that drinking was heightening my anxiety so I've cut way back and that has helped that side, but now I have to deal with the depression and a character limitation on this board...",12.0,8.0,,2024-09-17 14:58:03,https://www.fishbowlapp.com/post/im-52-and-have-been-out-of-work-for-more-than-10-months-after-30-years-with-the-same-company-i-dont-have-a-degree-and-all-of-my,371
Anxiety,a Consultant,San Diego State University,Consulting,a year,"Two months on the bench and each time I think I’m about to be staffed I get ghosted, the anxiety is eating away at me…",5.0,6.0,,2024-09-17 14:58:26,https://www.fishbowlapp.com/post/two-months-on-the-bench-and-each-time-i-think-im-about-to-be-staffed-i-get-ghosted-the-anxiety-is-eating-away-at-me,372
Anxiety,an Assistant Manager,San Diego State University,Staying Healthy,a year,Has anyone else struggled with anxiety randomly? Like I could be by my self just hanging out and all of a sudden I have a panic attack. This has started more recently. Any tips on how to shake this?,4.0,9.0,1.0,2024-09-17 14:58:54,https://www.fishbowlapp.com/post/has-anyone-else-struggled-with-anxiety-randomly-like-i-could-be-by-my-self-just-hanging-out-and-all-of-a-sudden-i-have-a-panic,373
Anxiety,a Controller 1,San Diego State University,Confession,4 months,"Im 35 and not motivated in my career because shit has been hitting the fan last few years and has made more anxious and languishing and not sure what I want to do still. My GF is on opposite trajectory and soaring in her career. She wants me to be a better version of myself professionally and successful, and since we’re long distance at the moment, she wouldn’t naturally move where I am unless I am professionally stable. This has increased my anxiety to rush for success and get my shit together.",3.0,9.0,1.0,2024-09-17 14:59:13,https://www.fishbowlapp.com/post/i-dont-feel-motivated-in-my-career-because-shit-has-been-hitting-the-fan-last-few-years-and-has-made-more-anxious-and-languishing-and,374
Anxiety,,San Diego State University,The Worklife Bowl,7 months,"Where do people get their news from?? Most news outlets seem very polarized on issues so I switched to X/Twitter. Now I want to stop getting my news from X because it just feeds my anxiety, but I also don’t want to feel like I’m living under a rock! Any recommendations?",1.0,14.0,1.0,2024-09-17 15:01:56,https://www.fishbowlapp.com/post/where-do-people-get-their-news-from-most-news-outlets-seem-very-polarized-on-issues-so-i-switched-to-xtwitter-now-i-want-to,375
Anxiety,an Associate,San Diego State University,Law,8 months,"The environment at my firm has caused me to start taking an anti-anxiety medication recently. I cry every day. I am considering going on a medical leave for a few months, but am worried about the impact on my career. Has anyone taken a mental health leave and found a new job while on leave?",8.0,12.0,2.0,2024-09-17 15:02:25,https://www.fishbowlapp.com/post/the-environment-at-my-firm-has-caused-me-to-start-taking-an-anti-anxiety-medication-recently-i-cry-every-day-i-am-considering-going-on,376
Anxiety,a Senior Associate,San Diego State University,Depression/Anxiety Talk,a year,"I got rejected for a position I was head hunted for. I was already in a bad place so this had seemed like a potential way out. They changed their mind about what they needed after putting me through 5 interviews. While part of me is glad this didn’t work out (anxiety of starting all over again) I find myself falling deeper into depression. I am proud of how I handled them when they tried to shift the goal post, but tell that to my brain which is going to keep me up all night.",5.0,7.0,,2024-09-17 15:02:48,https://www.fishbowlapp.com/post/i-got-rejected-for-a-position-i-was-actually-head-hunted-for-i-was-already-in-a-bad-place-so-this-seemed-like-a-potential-way,377
